car_id,mileage,tax,mpg,engine_size,paint_quality,previous_owners,brand,model,transmission,fuel_type,year,has_damage
5799,29613.0,95.0,83.1,1.6,65.0,0,Audi,A3,Manual,Diesel,2016,0
9569,29871.0,145.0,65.7,2.0,83.0,1,BMW,4 Series,Automatic,Diesel,2017,False
59001,44000.0,175.0,51.4,1.2,79.0,4,Opel,Agila,Manual,Petrol,2008,False
32031,5500.0,135.0,78.5,1.6,31.0,4,Hyundai,Ioniq,Automatic,Hybrid,2019,False
69059,26000.0,145.0,54.3,2.0,78.0,3,VW,Sharan,Semi-Auto,Diesel,2016,False
62251,21286.0,160.0,44.8,1.4,59.0,0,Opel,Mokka,Manual,Petrol,2016,False
36625,38487.0,145.0,56.5,2.0,89.0,0,Mercedes,SLK,Semi-Auto,Diesel,2015,False
6772,43417.0,160.0,50.4,2.0,48.0,0,Audi,,Semi-Auto,Diesel,2015,False
19127,15500.0,175.0,38.2,1.5,97.0,1,Ford,Kuga,Automatic,Petrol,2017,False
48506,20883.0,145.0,68.9,1.0,33.0,4,Skoda,Citigo,Manual,Petrol,2017,False
22316,69941.0,95.0,74.3,1.5,31.0,4,Ford,Focus,Manual,Diesel,2015,False
12275,1800.0,145.0,47.9,2.0,79.0,2,BMW,5 Series,Semi-Auto,Petrol,2019,False
64748,18469.0,145.0,54.3,2.0,58.7,1,Opel,Zafira,Manual,Diesel,2017,False
65490,1874.0,150.0,52.3,1.0,33.0,3,VW,Polo,Manual,Petrol,2019,False
2210,67000.0,95.0,74.3,1.6,93.0,0,Audi,A3,Manual,Diesel,2016,False
40068,5514.0,132.75,56.325,2.0,89.0,1,Mercedes,C-Class,Semi-Auto,Petrol,2018,False
62733,13680.0,145.0,78.5,1.6,52.0,2,Opel,,Manual,Diesel,2018,False
37766,16776.0,145.0,56.5,2.1,31.0,2,Mercedes,GLC-Class,Semi-Auto,Diesel,2019,False
44914,5700.0,145.0,65.7,1.5,78.0,2,Mercedes,A-Class,Semi-Auto,Diesel,2018,False
75270,5446.0,145.0,52.3,2.0,68.0,4,VW,Golf,Semi-Auto,Diesel,2019,False
74356,19432.0,95.0,62.8,2.0,69.0,3,VW,Golf,Semi-Auto,Diesel,2016,False
69918,30554.0,95.0,87.55,1.6,85.0,2,VW,Golf,Manual,Diesel,2015,False
23961,295.0,145.0,60.1,1.0,97.0,0,Ford,Focus,Manual,Petrol,2020,False
21091,8188.0,138.25,54.834999999999994,1.5,52.0,1,Ford,Focus,Manual,Diesel,2019,False
91,47189.0,95.0,65.7,2.0,62.0,2,Audi,A4,Automatic,Diesel,2017,False
9969,1287.0,145.0,50.217499999999994,3.0,96.0,1,BMW,M2,Semi-Auto,Petrol,2019,False
71732,23317.75,95.0,60.1,1.4,31.0,3,VW,Golf,Semi-Auto,Petrol,2016,False
64634,18506.0,95.0,55.4,1.4,40.0,2,Opel,Corsa,Manual,Petrol,2017,False
63726,17800.0,145.0,53.3,1.2,69.0,4,Opel,Adam,Manual,Petrol,2018,False
56158,31784.0,175.0,43.5,1.6,99.0,4,Opel,Astra,Manual,Petrol,2015,False
36016,41677.0,175.0,48.510000000000005,2.1,62.0,1,Mercedes,,Automatic,Diesel,2017,False
55023,37999.0,175.0,36.2,2.0,77.0,1,Toyota,GT86,Manual,Petrol,2016,False
13838,36504.0,95.0,67.3,2.0,47.0,0,BMW,3 Series,Manual,Diesel,2017,False
10381,48552.0,125.0,60.1,2.0,65.0,2,BMW,4 Series,Semi-Auto,Diesel,2016,False
3203,13500.0,145.0,56.415,2.0,38.0,0,Audi,A5,Manual,Diesel,2016,False
73441,67000.0,95.0,67.3,2.0,41.0,0,VW,Golf,Manual,Diesel,2014,False
51309,15818.0,145.0,68.9,1.0,48.0,0,Toyota,AYGO,Manual,Petrol,2017,False
49039,23262.0,95.0,60.1,1.0,80.0,0,Skoda,Fabia,Manual,Petrol,2019,False
58852,5044.0,150.0,43.5,1.4,90.0,2,Opel,Mokka X,Semi-Auto,Petrol,2018,False
74950,14766.0,145.0,49.6,1.0,98.0,0,VW,Golf,Manual,Petrol,2019,False
11961,24442.0,145.0,39.8,3.0,78.0,3,BMW,2 Series,Semi-Auto,Petrol,2024,False
40981,69941.0,125.75,58.235,2.1,46.0,1,Mercedes,C-Class,Automatic,Diesel,2013,False
22157,11296.0,120.5,57.74500000000002,1.0,88.0,1,Ford,Focus,Manual,,2018,False
23662,20144.0,140.25,52.71047447720334,1.0,72.0,3,Ford,Focus,Manual,Petrol,2018,False
23458,21575.15,145.0,54.3,1.5,75.0,1,Ford,Kuga,Manual,Diesel,2019,False
44177,30140.0,95.0,64.2,2.1,85.0,2,Mercedes,GL-Class,Manual,Diesel,2016,False
36159,27270.0,95.0,74.3,1.565,92.0,3,Mercedes,A-Class,Automatic,Diesel,2016,False
55612,8736.0,145.0,56.5,1.5,53.0,2,Toyota,Yaris,Manual,Petrol,2018,False
16660,51324.0,95.0,74.3,1.5,82.0,4,Ford,Focus,Manual,,2016,False
56407,55000.0,145.0,47.9,1.4,37.0,3,Opel,Astra,Manual,Petrol,2010,False
71939,17143.0,150.0,54.3,1.4,51.0,1,VW,Golf,Manual,Petrol,2017,False
12729,15000.0,145.0,31.4,3.0,40.0,4,BMW,X7,Automatic,Diesel,2019,False
61898,26435.0,145.0,53.3,2.0,93.0,0,Opel,Insignia,Manual,Diesel,2018,False
19225,11773.0,145.0,74.3,1.5,76.0,0,Ford,Focus,Automatic,Diesel,2019,False
51117,27203.0,95.0,85.6,1.8,41.0,4,Toyota,Prius,Automatic,Hybrid,2017,False
43874,11900.0,136.0,59.080474477203346,1.5,79.0,3,Mercedes,C-Class,Automatic,Petrol,2019,False
33169,2191.0,150.0,39.8,1.6,51.0,4,Hyundai,Tucson,Semi-Auto,Petrol,2018,False
34190,28520.0,95.0,61.4,1.5850000000000002,61.0,3,Hyundai,i10,Manual,Petrol,2013,False
4636,19268.0,95.0,60.1,2.0,63.25,1,Audi,Q3,Manual,Diesel,2016,False
20860,900.0,128.5,54.610474477203354,1.0,47.0,3,Ford,Focus,Manual,Petrol,2018,False
1839,11500.0,145.0,56.5,2.0,74.0,1,Audi,Q5,Automatic,Diesel,2019,False
64431,11955.0,145.0,55.4,1.2,94.0,4,Opel,Grandland X,Manual,Petrol,2018,False
61622,24227.0,145.0,55.4,1.4,83.0,1,Opel,Corsa,Manual,Petrol,2017,False
64688,7973.0,145.0,51.4,1.4,78.0,3,Opel,Astra,Manual,Petrol,2018,False
22419,13750.0,145.0,64.2,1.5,80.0,3,Ford,Kuga,Manual,Diesel,2017,False
49244,31196.0,150.0,58.9,1.2,53.0,0,Skoda,Fabia,Manual,Petrol,2017,False
74568,14500.0,150.0,47.1,2.0,93.0,4,VW,Scirocco,Manual,Petrol,2016,False
8394,35365.0,145.0,57.6,2.0,74.0,4,BMW,3 Series,Semi-Auto,Diesel,2015,False
54784,17876.0,95.0,55.0,1.3,72.0,1,Toyota,Yaris,Manual,Petrol,2016,False
4275,65483.0,150.0,56.5,2.0,97.0,2,Audi,A5,Semi-Auto,Diesel,2016,False
58195,18808.0,125.0,51.4,1.58,87.0,3,Opel,Astra,Manual,Petrol,2016,False
32023,17421.0,145.0,55.4,1.2,40.0,4,Hyundai,i20,Manual,Petrol,2017,False
41812,4944.0,145.0,58.9,2.1,79.0,2,Mercedes,C-Class,Automatic,Diesel,2018,False
11805,9774.0,145.0,37.2,1.5,68.0,0,BMW,1 Series,Manual,Petrol,2018,False
35368,19796.0,145.0,74.3,1.4849999999999999,52.0,4,Mercedes,A-Class,Automatic,Diesel,2018,False
36834,3938.0,140.75,52.614999999999995,2.0,64.0,4,Mercedes,C-Class,Semi-Auto,Diesel,2019,False
28700,1390.0,145.0,61.4,1.5,34.0,2,Ford,Tourneo Connect,Manual,Diesel,2010,False
17186,26000.0,137.0,55.7125,1.8900000000000001,79.0,4,Ford,Focus,Manual,Petrol,2017,False
47460,42271.0,95.0,67.3,2.0,70.0,1,Skoda,Superb,Manual,Diesel,2017,False
42180,1499.0,145.0,32.8,2.0,65.0,2,Mercedes,A-Class,Semi-Auto,Petrol,2020,False
6396,69941.0,95.0,87.55,1.4,87.0,4,Audi,A3,Automatic,Hybrid,2015,False
50617,16166.0,145.0,61.4,1.4300000000000002,91.0,1,Skoda,Octavia,Unknown,Diesel,2017,False
57765,64546.0,175.0,51.4,1.2,98.0,0,Opel,Corsa,Manual,Petrol,2013,False
11552,1326.0,145.0,34.0,3.0,50.0,0,BMW,M4,Automatic,Petrol,2019,False
38978,11959.0,145.0,72.4,2.0,58.0,4,Mercedes,E-Class,Automatic,Diesel,2019,False
3262,55680.0,175.0,47.9,2.0,71.0,3,Audi,Q3,Semi-Auto,Diesel,2014,False
10606,6139.0,145.0,47.9,2.0,75.0,4,BMW,2 Series,Semi-Auto,Petrol,2019,False
27318,11028.0,145.0,56.5,1.0,91.0,1,Ford,Fiesta,Manual,Petrol,2018,False
12070,21815.0,150.0,68.9,2.0,87.0,4,BMW,2 Series,Semi-Auto,Diesel,2018,False
65691,6914.0,160.0,44.1,2.0,95.0,4,VW,Golf,Semi-Auto,Petrol,2017,False
6059,11479.0,145.0,62.8,2.0,86.0,0,Audi,A5,Automatic,Diesel,2017,False
36608,2281.0,145.0,36.7,3.0,36.0,2,Mercedes,SL-Class,Semi-Auto,Petrol,2019,False
57690,21117.0,141.5,47.1,1.4,94.0,1,Opel,Mokka X,Manual,Petrol,2018,False
20137,13475.0,95.0,78.5,1.5,51.0,3,Ford,Fiesta,Manual,Diesel,2016,False
4431,33000.0,150.0,61.4,2.0,50.0,0,Audi,A6,Semi-Auto,Diesel,2017,False
10517,666.0,145.0,51.4,2.0,98.0,4,BMW,2 Series,Semi-Auto,Diesel,2020,False
2602,36285.0,145.0,49.6,1.4,48.0,4,Audi,Q3,Manual,Petrol,2015,False
25840,27489.0,95.0,61.4,1.0,51.0,1,Ford,Focus,Manual,Petrol,2017,False
67346,54695.0,175.0,47.1,2.0,90.0,4,VW,Tiguan,Semi-Auto,Diesel,2014,False
45720,48928.0,175.0,46.3,2.1,70.0,4,Mercedes,M-Class,Semi-Auto,Diesel,2014,False
14839,7258.0,145.0,49.6,2.0,42.0,4,BMW,3 Series,Semi-Auto,Diesel,2019,0
63989,19761.0,125.0,50.4,1.4,70.0,2,Opel,Astra,Manual,Petrol,2017,False
73209,33915.0,145.0,47.1,2.0,42.0,4,VW,Arteon,,Petrol,2017,False
64258,25392.0,145.0,53.000474477203355,1.4,92.0,2,Opel,Corsa,Manual,Petrol,2017,False
64914,23124.0,145.0,54.3,2.0,61.0,1,Opel,Insignia,Manual,Diesel,2017,False
60738,14098.0,145.0,39.2,1.4,86.0,4,Opel,Mokka X,Manual,Petrol,2019,False
28084,19800.0,150.0,65.7,1.0,42.0,2,Ford,Fiesta,Manual,Petrol,2018,False
18051,36228.0,125.0,54.3,1.2,98.0,3,Ford,Fiesta,Manual,Petrol,2016,False
3897,31000.0,125.0,58.9,3.0,96.0,0,Audi,A7,Automatic,Diesel,2015,False
64249,43822.0,95.0,76.3,1.6,85.0,1,Opel,Astra,Manual,Diesel,2016,False
9445,4990.0,145.0,62.8,2.0,64.0,0,BMW,3 Series,Semi-Auto,Diesel,2019,False
29068,20408.0,95.0,60.1,1.0,99.0,2,Ford,Focus,Manual,Petrol,2016,False
64584,15430.0,145.0,54.3,1.2,58.0,2,Opel,Crossland X,Manual,Petrol,2017,False
11932,6499.0,145.0,34.5,2.0,43.0,1,BMW,1 Series,Semi-Auto,Petrol,2019,False
48064,26498.0,95.0,60.1,1.2,57.0,2,Skoda,Fabia,Automatic,Petrol,2016,False
62135,17551.0,145.0,37.2,1.4,37.0,1,Opel,Mokka X,Semi-Auto,Petrol,2019,False
63136,38244.0,95.0,62.8,1.0,30.0,4,Opel,,Manual,Petrol,2016,False
18906,69941.0,136.75,53.34499999999999,1.675,71.0,2,Ford,Focus,Manual,Petrol,2017,False
41791,53520.0,95.0,64.2,2.1,79.0,1,Mercedes,A-Class,Manual,Diesel,2014,False
27695,226.0,145.0,22.1,3.2,51.0,0,Ford,Mustang,Automatic,Petrol,2019,False
8578,17988.0,145.0,61.4,2.0,90.0,0,BMW,1 Series,Semi-Auto,Diesel,2017,False
23762,25935.0,95.0,65.7,1.0,56.0,0,Ford,Fiesta,Manual,Petrol,2015,False
74030,8.0,145.0,62.8,2.0,58.0,2,VW,Golf,Manual,Diesel,2019,False
54881,30577.0,95.0,65.7,1.0,40.0,0,Toyota,AYGO,Manual,Petrol,2014,0
16816,15238.0,131.0,57.739999999999995,1.0,45.0,0,Ford,Focus,Automatic,Petrol,2017,False
29309,47281.0,125.0,54.3,1.2,31.0,1,Ford,Fiesta,Manual,Petrol,2015,False
53504,8388.0,140.0,76.3,1.5,92.0,2,Toyota,Yaris,Automatic,Hybrid,2019,False
17263,14125.0,145.0,57.7,1.0,36.0,4,Ford,Focus,Manual,Petrol,2018,False
66528,20000.0,95.0,60.1,1.2,64.0,2,VW,Polo,Manual,Petrol,2019,False
35259,6063.0,145.0,45.6,1.5,44.0,4,Mercedes,C-Class,Automatic,Petrol,2019,False
44355,1100.0,143.25,21.549999999999997,1.6,67.0,3,Mercedes,C-Class,Automatic,Petrol,2019,False
21238,26078.0,145.0,60.1,2.0,37.0,3,Ford,Kuga,Manual,Diesel,2017,False
67279,2936.0,145.0,39.8,2.0,52.0,2,VW,Tiguan,Semi-Auto,Diesel,2019,False
62693,13651.0,145.0,42.2,1.4849999999999999,31.0,1,Opel,Crossland X,Semi-Auto,Petrol,2019,False
525,56919.0,95.0,70.6,2.0,44.0,2,Audi,A4,Automatic,Diesel,2016,False
68901,1393.0,145.0,54.3,1.0,80.0,4,VW,Up,Manual,Petrol,2020,False
52502,6628.0,95.0,68.9,1.0,36.0,2,Toyota,AYGO,Manual,Petrol,2017,False
73648,24340.0,95.0,60.1,1.2,72.0,4,VW,Polo,Manual,Petrol,2016,False
61607,44500.0,155.0,52.3,1.4953536972184562,43.0,3,Opel,Insignia,Manual,Diesel,2010,False
45867,43830.0,95.0,70.6,1.5,73.0,1,Mercedes,A-Class,Manual,Diesel,2014,False
15181,18974.0,165.0,44.1,1.6,66.0,1,Ford,B-Max,Semi-Auto,Petrol,2017,False
14178,1241.0,145.0,62.8,2.0,61.0,4,BMW,3 Series,Automatic,Diesel,2019,False
72278,31547.0,145.0,65.7,1.0,96.0,2,VW,Polo,Manual,Petrol,2017,False
687,5089.0,145.0,30.1,2.9,87.0,1,Audi,Unknown,Semi-Auto,Petrol,2019,False
33478,15804.0,95.0,61.7,1.7,63.0,0,Hyundai,Tucson,Manual,Diesel,2017,False
53118,12691.0,145.0,68.9,1.0,49.0,3,Toyota,AYGO,Manual,Petrol,2018,False
75310,20303.0,165.0,49.6,2.0,72.0,4,VW,Tiguan,Automatic,Diesel,2016,False
68009,33822.0,145.0,53.3,2.0,44.0,2,VW,Tiguan,Manual,Diesel,2016,False
63158,19295.0,125.0,51.4,1.4,95.0,1,Opel,Astra,Semi-Auto,Petrol,2017,False
53813,26566.0,135.0,76.3,1.5,59.0,1,Toyota,,Automatic,Hybrid,2018,False
69024,5664.0,145.0,60.1,1.2,99.0,1,VW,,Manual,Petrol,2017,False
55,17992.0,150.0,54.3,1.5,53.0,1,Audi,A3,Manual,Petrol,2018,False
40652,30898.0,125.0,56.6,2.1,63.0,1,Mercedes,GLA-Class,Semi-Auto,Diesel,2016,False
22553,23273.0,139.75,55.24297447720335,1.5,37.0,3,Ford,Focus,Manual,Diesel,2017,False
26579,6375.0,152.75,47.9,1.0,79.0,4,Ford,Grand C-Max,Unknown,Petrol,2019,False
58439,11634.0,145.0,43.5,1.4,77.0,1,Opel,Corsa,Manual,,2019,False
75568,7541.0,95.0,53.3,1.4,33.0,4,VW,Golf,Semi-Auto,Petrol,2017,False
44128,27829.0,95.0,64.2,2.1,96.0,0,Mercedes,C-Class,Semi-Auto,Diesel,2017,False
73584,30000.0,95.0,64.2,1.0,37.0,2,VW,Up,Manual,Petrol,2017,False
31629,26775.0,95.0,65.7,1.7,69.0,1,Hyundai,i40,Manual,Diesel,2016,False
13471,10159.0,145.0,34.5,2.0,79.0,3,BMW,1 Series,Semi-Auto,Petrol,2019,False
2774,14061.0,145.0,31.7,2.0,65.05,4,Audi,Q3,Automatic,Petrol,2019,False
49109,13638.0,150.0,64.2,1.0,82.0,4,Skoda,Fabia,Manual,Petrol,2018,False
55873,28039.0,125.0,52.3,1.2,70.0,0,Opel,Corsa,Manual,Petrol,2015,False
67696,1000.0,145.0,43.5,1.5,91.0,4,VW,Golf,Unknown,Petrol,2020,False
64145,21897.0,145.0,52.3,1.2,99.0,1,Opel,Grandland X,Manual,Petrol,2018,False
66971,69941.0,145.0,58.9,2.0,64.0,2,VW,Golf,Manual,Diesel,2010,False
73866,43880.0,145.0,47.1,2.0,96.0,0,VW,Golf,Manual,Petrol,2015,False
50459,3500.0,145.0,65.7,1.465,50.0,3,Skoda,Superb,Manual,Diesel,2019,False
36816,31000.0,145.0,55.4,2.2,76.0,1,Mercedes,E-Class,Automatic,Diesel,2013,False
4456,19001.0,150.0,57.7,0.1545293172703747,47.0,2,Audi,Q2,Semi-Auto,Diesel,2017,False
6187,64000.0,95.0,61.4,2.0,66.0,3,Audi,A5,Manual,Diesel,2013,False
61265,36652.0,175.0,42.2,1.6,45.0,2,Opel,Mokka X,Manual,Petrol,2017,False
6281,1000.0,145.0,30.1,3.2,39.0,1,Audi,Q7,Automatic,Diesel,2020,False
46540,40355.0,138.5,58.370474477203345,2.0,78.0,3,Mercedes,C-Class,Automatic,Petrol,2017,False
61061,2950.0,145.0,40.9,1.4,79.0,3,Opel,Corsa,Automatic,Petrol,2019,False
15258,18010.0,95.0,65.7,1.0,38.0,2,Ford,Fiesta,Manual,Petrol,2019,False
18808,30170.0,121.75,56.542974477203344,1.5,48.0,3,Ford,Focus,Manual,Diesel,2016,False
17689,60063.0,95.0,62.8,1.0,52.0,0,Ford,Fiesta,Manual,Petrol,2019,False
74079,30638.0,175.0,40.4,2.0,70.0,0,VW,Golf,Semi-Auto,Petrol,2016,False
60439,20505.0,145.0,55.4,1.4,86.0,2,Opel,Corsa,Manual,Petrol,2018,False
13548,9000.0,145.0,48.7,2.0,68.0,3,BMW,5 Series,Semi-Auto,Petrol,2019,False
45588,39343.0,95.0,64.2,2.1,67.0,0,Mercedes,C-Class,Automatic,Diesel,2015,False
9053,69941.0,95.0,68.9,2.0,34.0,0,BMW,3 Series,Manual,Diesel,2013,False
11691,30000.0,95.0,70.6,1.5,49.0,2,BMW,1 Series,Manual,Diesel,2015,False
74829,67000.0,141.25,47.7,2.0,32.0,0,VW,Tiguan,Semi-Auto,Diesel,2015,False
53984,7011.0,135.0,76.3,1.5,33.0,1,Toyota,Yaris,Automatic,Hybrid,2019,False
74893,16500.0,145.0,64.2,1.0,76.0,3,VW,Up,Manual,Petrol,2018,False
63620,9791.0,145.0,39.2,1.4,90.0,0,Opel,Mokka X,Manual,Petrol,2019,False
40483,31035.0,125.0,52.3,1.6,66.0,2,Mercedes,A-Class,Semi-Auto,Petrol,2016,False
42795,40130.0,145.0,56.5,2.1,81.0,0,Mercedes,GLA-Class,Automatic,Diesel,2017,False
9587,11328.0,145.0,48.7,2.0,75.0,2,BMW,4 Series,Semi-Auto,Petrol,2017,False
73056,31238.0,145.0,39.2,2.0,96.0,2,VW,Golf,Automatic,Petrol,2018,False
17163,15000.0,145.0,54.3,1.0,53.0,1,Ford,EcoSport,Manual,Petrol,2018,False
70498,46000.0,95.0,62.8,2.0,71.0,3,VW,Golf,Automatic,Diesel,2015,False
63057,65530.0,95.0,64.2,1.6,52.0,4,Opel,Meriva,Manual,Diesel,2017,False
10254,17942.0,145.0,32.1,3.2,40.0,1,BMW,6 Series,Automatic,Petrol,2017,False
74827,17400.0,145.0,55.4,1.0,63.0,1,VW,T-Roc,Manual,Petrol,2018,False
46501,26200.0,145.0,56.5,1.43,95.0,0,Mercedes,GLC-Class,Semi-Auto,Diesel,2017,False
69669,10.0,150.0,32.8,2.0,74.0,2,VW,,Semi-Auto,Petrol,2020,False
41176,21695.0,141.75,51.085,2.1,35.0,4,Mercedes,C-Class,Automatic,Diesel,2015,False
74509,5000.0,145.0,49.6,1.5,41.0,2,VW,Golf,Manual,Petrol,2019,False
62281,17656.0,95.0,72.4,1.6,33.0,2,Opel,Insignia,Manual,Diesel,2016,False
32370,28323.0,95.0,61.7,1.7,83.0,3,Hyundai,Tucson,Manual,Diesel,2016,False
8608,1000.0,145.0,52.3,1.5,81.0,0,BMW,2 Series,Manual,Petrol,2019,False
5650,34343.0,95.0,67.3,2.0,98.0,4,Audi,A4,Manual,Diesel,2015,False
50480,35555.0,95.0,62.8,1.0,60.0,4,Skoda,Octavia,Semi-Auto,Petrol,2017,False
30045,22989.0,95.0,64.2,1.5,63.0,1,Ford,Kuga,Manual,Diesel,2017,False
4818,34188.0,126.75,55.4,0.1545293172703747,59.0,3,Audi,A1,Manual,Petrol,2015,False
62498,27000.0,125.0,51.4,1.4,39.0,0,Opel,Astra,Manual,Petrol,2017,False
56572,19170.0,145.0,47.9,1.4,49.0,4,Opel,Corsa,Automatic,Petrol,2016,False
59217,25958.0,95.0,55.4,1.4,36.0,3,Opel,Corsa,Manual,Petrol,2019,False
72063,69941.0,95.0,87.55,2.0,58.0,0,VW,Golf,Manual,Diesel,2015,False
59264,22085.0,175.0,40.9,1.4,68.0,4,Opel,Zafira,Automatic,Petrol,2016,False
32046,22012.0,95.0,60.1,1.0,59.0,2,Hyundai,i10,Manual,Petrol,2017,False
31562,69894.0,95.0,61.7,1.7,72.0,3,Hyundai,Tucson,Manual,Diesel,2016,False
64993,54441.0,145.0,47.1,1.4,45.0,0,Opel,Meriva,Manual,Petrol,2016,False
1587,41767.0,145.0,51.4,1.4,71.0,2,Audi,Q3,Manual,Petrol,2017,False
28224,17065.0,145.0,65.7,1.0,48.0,2,Ford,Fiesta,Manual,Petrol,2017,False
6293,21700.0,95.0,67.3,1.0,43.0,4,Audi,A1,Manual,Petrol,2016,False
28181,35417.0,145.0,64.2,1.1,42.0,3,Ford,Fiesta,Manual,Petrol,2018,False
54541,32500.0,150.0,49.315,1.2,35.0,4,Toyota,C-HR,Manual,Petrol,2017,False
26568,10318.0,122.25,60.1,1.0,68.0,0,Ford,Focus,Manual,Petrol,2019,False
66586,38571.0,125.0,57.7,2.0,99.0,1,VW,Golf,Semi-Auto,Diesel,2017,False
20389,23975.0,145.0,56.5,1.0,35.0,3,Ford,Fiesta,Manual,Petrol,2018,False
2763,69629.0,95.0,60.1,2.0,68.0,1,Audi,Q3,Manual,,2016,False
59321,11999.0,145.0,51.4,1.4,59.0,2,Opel,Astra,Manual,Petrol,2018,False
55575,14686.0,145.0,52.3,1.2,69.0,0,Toyota,Auris,Manual,Petrol,2017,False
65947,21786.0,145.0,60.1,2.0,44.0,2,VW,Golf,Manual,Diesel,2017,False
13026,38689.0,175.0,37.7,3.0,96.0,3,,,Semi-Auto,Petrol,2014,False
26953,19799.0,145.0,49.28047447720334,1.0,57.0,3,Ford,EcoSport,Manual,Petrol,2018,False
41989,1000.0,145.0,53.3,1.3,33.0,1,Mercedes,A-Class,Semi-Auto,Petrol,2020,False
57005,12474.0,95.0,55.4,1.4,34.0,0,Opel,Corsa,Manual,Petrol,2017,False
1501,14068.0,145.0,54.3,2.0,54.0,0,Audi,Q3,Manual,Diesel,2017,False
7889,243.0,145.0,36.7,2.0,41.0,3,BMW,X1,Semi-Auto,Diesel,2020,False
15438,54269.0,95.0,57.7,1.2,63.0,1,Ford,Ka+,Manual,Petrol,2016,False
21352,40065.0,95.0,87.55,1.5,90.0,1,Ford,Fiesta,Manual,Diesel,2016,False
4445,37458.0,95.0,55.4,1.4,95.0,1,Audi,A1,Manual,Petrol,2015,False
13680,69941.0,150.0,55.4,2.0,49.0,0,BMW,3 Series,Automatic,Diesel,2013,False
52783,22073.0,160.0,49.6,2.2,61.0,4,Toyota,RAV4,Manual,Diesel,2015,False
35704,8820.0,144.0,50.42,2.0,63.75701852288944,3,Mercedes,C-Class,Automatic,Diesel,2019,False
8488,28004.15,125.0,58.9,2.0,61.0,2,BMW,X1,Manual,Diesel,2017,False
25827,11817.0,145.0,58.9,1.0,91.0,1,Ford,Focus,Manual,Petrol,2019,False
52683,3754.0,135.0,78.5,1.8,76.0,1,Toyota,Corolla,Unknown,Hybrid,2019,False
10791,22566.0,145.0,55.4,3.0,54.0,3,BMW,4 Series,Semi-Auto,Diesel,2016,False
32380,2236.0,160.0,44.8,1.6,67.0,2,Hyundai,Tucson,Manual,Petrol,2017,False
1513,19659.45,145.0,52.3,2.0,65.0,4,Audi,Q3,Automatic,,2016,False
58221,48682.0,95.0,55.4,1.2,71.0,2,Opel,Corsa,Manual,Petrol,2011,False
21821,2554.0,150.0,47.9,2.0,71.0,2,Ford,Kuga,Manual,Diesel,2019,False
48701,58000.0,127.0,61.4,1.6,99.0,1,Skoda,Yeti,Manual,Diesel,2013,False
41931,13435.0,145.0,56.5,2.0,87.0,3,Mercedes,C-Class,Semi-Auto,Diesel,2019,False
50956,24786.0,95.0,67.3,1.0,68.0,3,Skoda,Citigo,Manual,Petrol,2015,False
16675,18435.0,125.0,54.3,1.2,86.0,2,Ford,Fiesta,Manual,Petrol,2016,False
10218,41000.0,175.0,41.5,3.0,58.0,0,BMW,7 Series,Automatic,Diesel,2012,False
2819,4569.0,145.0,40.9,1.5,32.0,3,Audi,Q2,Manual,Petrol,2019,False
20638,50395.0,95.0,61.4,1.6,69.0,4,Ford,C-Max,Manual,Diesel,2015,False
74873,22670.0,136.25,54.3,1.0,34.0,1,VW,Golf,Semi-Auto,Petrol,2017,False
47665,10281.0,145.0,61.4,1.0,53.0,4,Skoda,Fabia,Semi-Auto,Petrol,2017,False
38056,20495.0,145.0,52.3,1.6,74.0,0,Mercedes,A-Class,Automatic,Petrol,2019,False
64289,33157.0,125.0,52.3,1.4,45.0,1,Opel,Adam,Manual,Petrol,2017,False
41378,24767.0,145.0,65.7,2.1,57.0,2,Mercedes,A-Class,Manual,Diesel,2017,False
34155,45579.0,126.5,61.7,1.7,32.0,4,Hyundai,Tucson,Manual,Diesel,2017,False
53904,100.0,175.0,21.549999999999997,2.4,56.0,1,Toyota,Hilux,Manual,Diesel,2020,False
6169,32268.0,175.0,47.1,2.0,58.0,3,Audi,Q5,Semi-Auto,Diesel,2016,False
69208,47592.0,95.0,53.3,1.4,40.0,3,VW,Golf,Semi-Auto,Petrol,2010,False
74859,6000.0,149.0,34.9,3.0,38.0,2,VW,Touareg,Automatic,Diesel,2019,False
59016,21678.0,95.0,85.6,1.6,36.0,4,Opel,Astra,Manual,Diesel,2017,False
37485,23979.0,145.0,68.9,2.1,51.0,2,Mercedes,A-Class,Automatic,Diesel,2017,False
70774,896.0,150.0,50.4,2.0,100.0,4,VW,T-Roc,Manual,Diesel,2019,False
6256,18132.0,175.0,50.4,1.4,75.0,1,Audi,A4,Semi-Auto,Petrol,2017,False
25299,50000.0,95.0,65.7,1.0,30.0,0,Ford,Fiesta,Manual,Petrol,2014,False
56238,44772.0,95.0,72.4,1.6,99.0,3,Opel,Astra,Manual,,2015,False
16107,2790.0,150.0,35.3,1.5,48.0,0,Ford,Kuga,Manual,Petrol,2019,False
45012,1687.0,145.0,44.1,2.0,85.0,2,Mercedes,C-Class,Automatic,Petrol,2019,False
10443,38356.0,145.0,83.1,1.5,82.0,4,BMW,1 Series,Manual,Diesel,2017,False
40659,7859.0,130.5,56.220000000000006,2.0,79.0,1,Mercedes,C-Class,Automatic,Petrol,2019,False
54615,16912.0,150.0,68.9,1.0,47.0,4,Toyota,AYGO,Manual,Petrol,2017,False
