car_id,brand,model,year,transmission,mileage,fuel_type,tax,mpg,engine_size,paint_quality,previous_owners,has_damage
13036,BMW,1 Series,2019,Automatic,143.0,Diesel,145.0,70.6,2.0,64.0,1,False
37265,Mercedes,C-Class,2019,Automatic,3435.0,Diesel,,,3.2,47.0,3,True
22218,Ford,Focus,2019,Automatic,16199.0,Petrol,,,1.0,44.0,3,False
38282,Mercedes,C-Class,2019,Semi-Auto,14366.0,Diesel,,,2.0,85.0,2,False
18455,Ford,EcoSport,2015,Manual,27183.0,Petrol,125.0,53.3,1.0,94.0,3,False
54207,Toyota,Yaris,2017,Manual,10000.0,Petrol,145.0,56.5,1.5,59.0,0,False
35706,Mercedes,C-Class,2019,,10651.0,Diesel,145.0,60.1,2.1,68.0,2,False
17339,Ford,Fiesta,2017,Manual,24282.0,Petrol,95.0,65.7,1.0,56.0,4,False
49982,Skoda,Kodiaq,2019,Automatic,6000.0,Diesel,145.0,39.2,2.0,34.0,0,False
71533,VW,Golf,2009,Semi-Auto,59981.0,Petrol,145.0,47.1,1.4,,0,False
22785,Ford,Kuga,2017,Manual,9969.0,Diesel,145.0,54.3,1.5,36.0,1,False
7627,BMW,1 Series,2016,Manual,26231.0,Diesel,95.0,78.5,1.5,86.0,4,False
60525,Opel,Adam,2015,Manual,69941.0,Petrol,125.0,53.3,1.2,76.0,0,False
69254,VW,Golf,2019,Automatic,3440.0,Petrol,145.0,43.5,1.5,58.0,3,False
15392,Ford,Fiesta,2018,Manual,29951.0,Petrol,145.0,65.7,1.0,92.0,0,False
72370,VW,Polo,2016,Manual,32598.0,Petrol,95.0,60.1,1.2,48.0,2,False
19294,Ford,,2018,Manual,25907.0,Petrol,145.0,64.2,1.1,98.0,4,False
61832,Opel,Astra,2017,Manual,14217.0,Diesel,150.0,74.3,1.6,69.0,1,False
1393,Audi,Q5,2020,Semi-Auto,10.0,Petrol,145.0,32.1,2.0,87.0,4,False
40996,Mercedes,C-Class,2015,Manual,69941.0,Petrol,,,2.0,60.0,1,False
18621,,S-Max,2018,Manual,16583.0,Diesel,145.0,56.5,2.0,50.0,2,False
3525,Audi,A4,2016,Manual,38405.0,Diesel,95.0,74.3,2.0,93.0,1,False
7922,BMW,X1,2019,Manual,3730.0,Petrol,145.0,49.6,1.5,63.0,3,False
55359,Toyota,Yaris,2017,Automatic,13356.0,Hybrid,95.0,86.0,1.5,73.0,0,False
57484,Opel,Corsa,2016,Manual,46500.0,Petrol,95.0,55.4,1.4,59.0,2,False
55527,Toyota,RAV4,2016,Automatic,57500.0,Hybrid,95.0,57.6,2.5,97.0,2,False
14230,BMW,X3,2012,Automatic,69941.0,Diesel,160.0,50.4,2.0,77.0,4,False
58181,Opel,Mokka,2014,Manual,65711.0,Diesel,95.0,60.1,1.7,93.0,1,False
39665,Mercedes,C-Class,2016,Semi-Auto,30748.0,Diesel,95.0,68.9,2.1,30.0,3,False
53624,Toyota,C-HR,2017,Automatic,21107.0,Hybrid,135.0,74.3,1.8,46.0,3,False
21953,Ford,Fiesta,2019,Manual,2944.0,Petrol,145.0,40.3,1.5,79.0,4,False
73183,VW,Golf SV,2016,Manual,18150.0,Diesel,95.0,72.4,1.6,100.0,4,False
35276,Mercedes,C-Class,2016,Automatic,25107.0,Hybrid,95.0,87.55,2.0,88.0,0,False
31202,Ford,Focus,2017,Manual,13000.0,Petrol,95.0,61.4,1.0,82.0,4,False
7956,BMW,2 Series,2019,Manual,103.0,Diesel,145.0,51.4,2.0,43.0,4,False
48161,Skoda,Fabia,2019,Manual,13690.0,Petrol,145.0,57.7,1.0,30.0,2,False
44330,Mercedes,GL-Class,2015,Unknown,61289.0,Diesel,175.0,35.3,3.0,69.0,4,False
73019,VW,Golf,2020,Manual,1000.0,Petrol,150.0,49.6,1.5,71.0,4,False
58820,Opel,Corsa,2019,Manual,3566.0,Petrol,145.0,44.8,1.4,60.0,0,False
13200,BMW,3 Series,2016,Automatic,69941.0,Diesel,95.0,64.2,2.0,53.0,0,False
9111,BMW,4 Series,2016,Automatic,44675.0,Diesel,125.0,58.9,2.0,85.0,4,False
68604,VW,Golf,2020,Semi-Auto,15.0,Petrol,150.0,87.55,2.0,86.0,2,False
51542,Toyota,Yaris,2014,Automatic,13974.0,Hybrid,95.0,78.0,1.5,77.0,3,False
1683,Audi,Q7,2019,Semi-Auto,1916.0,Diesel,,32.8,3.0,48.0,1,False
54019,Toyota,C-HR,2018,Automatic,8913.0,Hybrid,135.0,74.3,1.8,86.0,1,False
57538,Opel,Corsa,2017,Manual,7472.0,Petrol,95.0,54.3,1.4,82.0,3,False
21232,Ford,Mondeo,2017,Manual,33841.0,Diesel,95.0,64.2,2.0,38.0,4,False
61618,Opel,Astra,2018,Manual,21756.0,Petrol,,45.6,,83.0,3,False
61,Audi,A5,2019,Semi-Auto,3999.0,Diesel,145.0,49.6,2.0,83.0,3,False
25635,Ford,Fiesta,2018,Manual,,Petrol,145.0,65.7,1.0,3.2257436177114727,2,False
24865,Ford,Focus,2018,Automatic,7000.0,Diesel,,,1.5,61.0,1,False
20926,Ford,Kuga,2014,Manual,50999.0,Diesel,145.0,53.3,2.0,63.0,3,False
64957,Opel,Corsa,2017,Manual,6481.0,Petrol,145.0,55.4,1.4,43.0,1,False
75156,VW,Polo,2015,Manual,27810.0,Petrol,95.0,60.1,1.2,83.0,1,False
21632,Ford,Focus,2018,Manual,14082.0,Petrol,145.0,57.7,1.0,67.0,3,False
1078,Audi,Q5,2016,Semi-Auto,28250.0,Diesel,175.0,47.1,2.0,79.0,0,False
60059,Opel,Vectra,2007,Manual,69941.0,Petrol,175.0,39.2,1.8,67.0,0,False
70711,VW,Passat,2015,Manual,46521.0,Diesel,95.0,68.9,1.6,62.0,3,False
30159,Ford,Fiesta,2023,Semi-Auto,6705.0,Petrol,145.0,48.7,1.0,65.0,20,False
65375,VW,Golf,2018,Semi-Auto,24997.0,Petrol,150.0,60.1,1.0,73.0,4,False
63250,Opel,Zafira Tourer,2017,Manual,32447.0,Petrol,175.0,41.5,1.4,85.0,2,False
7671,,X3,2019,Semi-Auto,5425.0,Diesel,145.0,36.7,3.0,67.0,0,False
57943,Opel,Astra,2018,Manual,19206.0,Petrol,145.0,45.6,1.6,63.0,2,False
60346,Opel,Corsa,2017,Manual,22500.0,Petrol,150.0,54.3,1.4,78.0,1,False
10492,BMW,X5,2013,Automatic,47301.0,Diesel,,45.6,3.0,43.0,4,False
12954,BMW,X5,2019,Automatic,14391.0,Petrol,150.0,27.2,3.0,46.0,1,False
61939,Opel,Corsa,2018,Manual,44740.0,Petrol,145.0,55.4,1.4,91.0,4,False
32284,Hyundai,i30,2018,Automatic,35097.0,Petrol,145.0,51.4,1.4,75.0,2,False
55564,Toyota,Auris,2016,Automatic,20220.0,Petrol,95.0,55.4,1.2,97.0,2,False
6044,Audi,Q2,2019,Manual,4200.0,Petrol,145.0,47.1,1.0,98.0,4,False
65408,VW,T-Roc,2019,Unknown,1566.0,Petrol,150.0,32.5,2.0,72.0,2,False
75340,VW,Golf,2017,Manual,16880.0,Petrol,145.0,54.3,1.4,77.0,6,False
30592,Ford,Fiesta,2015,Manual,31024.0,Petrol,95.0,65.7,1.0,55.0,2,False
42812,Mercedes,E-Class,2019,Semi-Auto,1000.0,Diesel,145.0,42.8,3.0,87.0,1,False
48177,Skoda,Octavia,2018,Automatic,30794.0,Petrol,145.0,57.7,1.5,53.0,2,False
13993,BMW,2 Series,2019,Semi-Auto,101.0,Petrol,145.0,50.4,2.0,46.0,3,False
13665,BMW,X6,2020,Semi-Auto,3158.0,Petrol,145.0,26.4,3.0,67.0,3,False
31406,Hyundai,i30,2019,Manual,3391.0,Petrol,145.0,34.0,2.0,64.0,0,False
29063,Ford,Focus,2017,,,Diesel,95.0,74.3,1.5,53.0,0,False
56167,Opel,Insignia,2017,Manual,12784.0,Diesel,145.0,53.3,2.0,36.0,4,False
28780,Ford,Kuga,2017,Manual,25535.0,Diesel,125.0,60.1,2.0,73.0,3,False
47983,Skoda,Octavia,2019,Semi-Auto,2400.0,Diesel,145.0,50.4,,63.0,1,False
36717,Mercedes,GLC-Class,2019,Semi-Auto,3251.0,Diesel,145.0,40.9,2.0,30.0,4,False
68619,VW,Golf,2019,Automatic,2965.0,Petrol,145.0,32.8,2.0,73.0,1,False
273,Audi,A1,2015,Manual,62632.0,Petrol,95.0,60.1,1.4,73.0,2,False
7054,Audi,A7,2016,Semi-Auto,26000.0,Diesel,160.0,52.3,3.0,76.0,2,False
45507,Mercedes,CL-Class,2016,Manual,42215.0,Diesel,95.0,67.3,2.1,77.0,1,False
65714,VW,Polo,2020,Manual,1770.0,Petrol,145.0,48.7,1.0,74.0,0,False
8321,BMW,2 Series,2019,Semi-Auto,2318.0,Petrol,145.0,47.9,2.0,61.0,0,False
22334,Ford,,2019,Manual,3075.0,Petrol,145.0,58.9,1.0,71.0,0,False
5163,Audi,Q3,2019,Semi-Auto,1500.0,Petrol,145.0,32.1,2.0,43.0,20,False
15742,Ford,Kuga,2015,Manual,46249.0,Diesel,125.0,,2.0,47.0,2,False
52244,Toyota,RAV4,2016,Manual,23485.0,Diesel,125.0,60.1,2.0,84.0,1,False
68890,VW,T-Roc,2018,Manual,26725.0,Petrol,145.0,55.4,1.0,66.0,0,False
8136,BMW,1 Series,2014,Manual,29260.0,Petrol,145.0,50.4,1.6,45.0,3,True
65007,Opel,Antara,2015,Manual,65000.0,Diesel,175.0,44.1,2.2,32.0,1,False
60862,Opel,Astra,0,Manual,36356.0,Diesel,95.0,,1.6,45.0,4,False
61302,Opel,Mokka,2016,Manual,18348.0,Petrol,160.0,44.8,1.4,67.0,4,False
29709,Ford,B-Max,2017,Manual,9339.0,Petrol,150.0,55.4,1.0,71.0,1,False
33568,Hyundai,Tucson,2011,Semi-Auto,12150.0,Diesel,145.0,57.6,1.7,89.0,4,False
2644,Audi,A4,2019,Automatic,5000.0,,145.0,,2.0,69.0,1,False
24482,Ford,Fiesta,2017,Manual,32209.0,Petrol,95.0,65.7,1.0,39.0,1,False
19894,Ford,C-Max,2016,Manual,15511.0,Diesel,95.0,68.9,1.5,95.0,4,False
34390,Hyundai,Tucson,2017,Manual,21119.0,Diesel,95.0,61.7,1.7,81.0,3,False
13782,BMW,5 Series,2019,,123.0,Petrol,145.0,48.7,2.0,69.0,3,False
31092,Ford,Focus,2019,Manual,6314.0,,,,1.0,81.0,0,False
21649,Ford,Focus,2019,Manual,3211.0,Petrol,,,1.0,73.0,3,False
56715,Opel,Corsa,2017,Manual,16880.0,Petrol,145.0,81.56893960820311,1.4,56.0,1,False
16220,Ford,Focus,2017,Automatic,31821.0,Petrol,,,1.0,86.0,0,False
72480,VW,Golf,2015,Manual,50341.0,Diesel,95.0,68.9,2.0,73.0,4,False
27993,Ford,Ka,2015,Manual,18432.0,Petrol,95.0,57.7,1.2,100.0,2,False
43902,Mercedes,B-Class,2019,Semi-Auto,2067.0,Diesel,145.0,55.4,2.0,47.0,3,False
42264,Mercedes,GLE-Class,2019,Automatic,5000.0,Diesel,145.0,36.7,3.0,,4,False
4594,Audi,A5,2017,Manual,68996.0,Diesel,95.0,64.2,2.0,67.0,0,False
62005,Opel,Corsa,2014,Manual,39587.0,Petrol,125.0,51.4,1.2,48.0,1,False
36102,Mercedes,GLS-Class,2019,Automatic,69941.0,Diesel,145.0,30.4,3.0,80.0,1,False
11038,BMW,,2017,Semi-Auto,66068.0,Diesel,145.0,51.4,3.0,69.0,2,False
29810,Ford,Focus,2019,Manual,4491.0,Petrol,,,1.0,83.0,0,False
68730,VW,Passat,2019,Manual,,Diesel,145.0,57.7,2.0,81.0,1,False
72026,VW,Golf,2016,Manual,35903.0,Diesel,95.0,74.3,1.6,41.0,0,False
19658,Ford,Focus,2013,Manual,34521.0,Petrol,,,1.6,32.0,3,False
39619,Mercedes,GLC-Class,2019,Automatic,3656.0,Diesel,145.0,44.8,2.0,58.0,4,False
18003,Ford,Fiesta,2016,Manual,64384.0,Diesel,95.0,78.5,1.5,77.0,1,False
47610,Skoda,Kodiaq,2017,Automatic,27000.0,Diesel,150.0,49.6,2.0,46.0,6,False
32387,Hyundai,ix20,2016,Manual,53220.0,Petrol,125.0,50.4,1.4,75.0,1,False
73250,VW,Polo,2017,Automatic,13487.0,Petrol,95.0,60.1,1.2,32.0,1,False
68479,VW,Tiguan,2018,Manual,32277.0,Petrol,145.0,21.549999999999997,1.4,74.0,1,False
51883,Toyota,Auris,2014,Automatic,12780.0,,,76.4,1.8,94.0,3,False
75262,VW,Polo,2017,Manual,17774.0,Petrol,145.0,65.7,1.0,33.0,1,False
36890,Mercedes,C-Class,2016,Automatic,17593.0,Diesel,95.0,64.2,2.1,49.0,3,False
4994,Audi,A6,2016,Semi-Auto,19862.0,Diesel,145.0,56.5,2.0,36.0,3,False
25770,,Fiesta,2015,Manual,42716.0,Petrol,95.0,65.7,1.0,56.0,2,False
7052,Audi,A3,2016,Manual,18663.0,Petrol,95.0,60.1,1.0,64.0,3,False
41213,Mercedes,GLE-Class,2019,Automatic,9632.0,Petrol,145.0,29.5,3.0,86.0,4,False
71514,VW,Tiguan,2017,Semi-Auto,17038.0,Diesel,145.0,49.6,2.0,33.0,1,False
65825,VW,Golf,2019,Manual,5771.0,Petrol,175.0,47.1,1.5,91.0,0,False
35097,Mercedes,A-Class,2020,Semi-Auto,1000.0,Diesel,145.0,67.3,1.5,32.0,1,False
52428,Toyota,AYGO,0,Manual,27855.0,Petrol,95.0,69.0,1.0,89.0,4,False
39177,Mercedes,C-Class,2015,Manual,68600.0,Diesel,,,2.1,66.0,1,False
16734,Ford,Focus,2019,Manual,1494.0,Petrol,,,2.3,51.0,3,False
5922,Audi,A5,2020,Semi-Auto,2640.0,Petrol,145.0,37.7,2.0,,3,False
32984,Hyundai,Kona,2019,Manual,14098.0,Petrol,145.0,44.1,1.0,82.0,2,False
52632,Toyota,AYGO,2019,Manual,8531.0,Petrol,145.0,56.5,,48.0,4,False
68791,VW,Golf,2017,Semi-Auto,41571.0,Diesel,95.0,70.6,1.6,75.0,2,False
49158,Skoda,Superb,2019,Semi-Auto,6079.0,Petrol,145.0,38.2,2.0,84.0,2,False
8899,BMW,1 Series,2017,Manual,24263.0,Diesel,150.0,78.5,1.5,87.0,3,False
40026,Mercedes,C-Class,2020,Automatic,600.0,Diesel,,,2.0,90.0,3,False
32842,Hyundai,Tucson,2016,Manual,40540.0,Diesel,95.0,61.7,1.7,41.0,3,False
24963,Ford,EcoSport,2017,Manual,24379.0,Diesel,95.0,64.2,1.5,100.0,6,False
13289,BMW,X2,2019,Automatic,123.0,Petrol,145.0,38.7,2.0,73.0,2,False
55936,Opel,Mokka X,2017,Semi-Auto,17035.0,Petrol,145.0,43.5,1.4,62.0,2,False
27762,Ford,Fiesta,2018,Manual,12000.0,Petrol,175.0,64.2,1.1,65.0,3,False
62929,Opel,Corsa,2014,Manual,53836.0,Petrol,125.0,51.4,1.2,85.0,0,False
12123,BMW,4 Series,2016,Semi-Auto,10000.0,Diesel,160.0,52.3,3.0,73.0,4,False
1454,Audi,A6,2019,Automatic,5565.0,Diesel,145.0,47.9,2.0,,4,False
57175,Opel,Zafira,2017,Automatic,,Petrol,150.0,40.9,1.4,72.0,0,False
1027,Audi,A5,2019,Semi-Auto,9988.0,Diesel,145.0,50.4,2.0,,4,False
26224,Ford,Fiesta,2017,Manual,19841.0,Petrol,145.0,65.7,1.0,82.0,3,False
45613,Mercedes,A-Class,2019,Semi-Auto,100.0,Petrol,145.0,35.3,2.0,66.0,0,False
74499,VW,Golf,2017,Manual,7738.0,Diesel,145.0,74.3,1.6,30.0,4,False
22247,Ford,Focus,2019,Manual,6771.0,Petrol,,,1.0,36.0,0,False
29995,Ford,Ka,2014,Manual,14512.0,Petrol,95.0,,1.2,36.0,3,False
8513,BMW,3 Series,2020,Semi-Auto,1798.0,,145.0,52.3,2.0,44.0,1,False
7901,BMW,5 Series,2016,Manual,65747.0,Diesel,125.0,58.9,2.0,54.0,3,False
41257,Mercedes,GLA-Class,2017,Automatic,21599.0,Diesel,95.0,64.2,2.1,60.0,2,False
8934,BMW,3 Series,2014,Manual,69941.0,Diesel,95.0,65.7,2.0,46.0,4,False
10945,BMW,4 Series,2014,Manual,50757.0,Petrol,165.0,46.3,2.0,78.0,3,False
17969,Ford,Focus,2018,Manual,23868.0,Petrol,,,1.0,46.0,4,False
56673,Opel,Astra,2016,Manual,30700.0,Petrol,125.0,51.4,1.4,49.0,2,False
63328,Opel,Corsa,2017,Manual,14502.0,,150.0,55.4,1.4,48.0,4,False
22179,Ford,Focus,2019,Manual,9204.0,Petrol,,,1.0,46.0,2,False
15896,Ford,Edge,2018,Automatic,12145.0,Diesel,145.0,47.9,2.0,96.0,3,False
36391,Mercedes,A-Class,0,Manual,1499.0,Petrol,145.0,44.1,1.3,94.0,0,False
37761,Mercedes,GLE-Class,2019,Unknown,10835.0,Petrol,145.0,30.1,3.0,43.0,0,False
49277,Skoda,Karoq,2018,Automatic,,,150.0,50.4,1.5,53.0,0,False
26483,Ford,Focus,2019,Manual,,Petrol,,,1.0,,3,False
41596,Mercedes,A-Class,2014,Automatic,37700.0,Petrol,125.0,,1.6,48.0,2,False
39779,Mercedes,C-Class,2014,Automatic,50000.0,Diesel,95.0,65.7,2.1,40.0,1,False
59203,Opel,Grandland X,2018,Automatic,8935.0,Diesel,145.0,57.7,,98.0,3,False
35430,Mercedes,C-Class,2017,Semi-Auto,34278.0,Diesel,,,2.1,39.0,1,False
56172,Opel,Mokka X,2016,Manual,23466.0,Petrol,150.0,47.1,1.4,75.0,0,False
19810,Ford,EcoSport,2017,Manual,43081.0,Petrol,145.0,44.8,1.5,,3,False
62228,Opel,Corsa,2018,Manual,7222.0,Petrol,150.0,43.5,1.4,31.0,1,False
20033,Ford,Focus,2018,Manual,22188.0,Petrol,150.0,57.7,1.0,89.0,3,False
41543,Mercedes,C-Class,0,Automatic,17000.0,Petrol,,,2.0,68.0,3,False
2345,Audi,A3,2017,Manual,25720.0,Diesel,95.0,70.6,2.0,96.0,6,False
38639,Mercedes,B-Class,2023,Semi-Auto,23915.0,Diesel,95.0,68.9,2.1,43.0,3,False
49299,Skoda,Citigo,2013,Manual,32716.0,Petrol,95.0,68.9,1.0,64.0,1,False
48773,Skoda,Octavia,2019,Semi-Auto,15425.0,Diesel,145.0,70.6,1.6,44.0,4,False
57776,Opel,Corsa,2016,,55867.0,Petrol,95.0,55.4,1.4,62.0,3,False
35334,Mercedes,GLE-Class,2019,Semi-Auto,8207.0,Diesel,145.0,36.7,3.2,42.0,1,False
3512,Audi,A6,2017,Semi-Auto,41000.0,Diesel,145.0,54.3,3.0,66.0,2,False
2949,Audi,Unknown,2016,Manual,21421.0,Petrol,145.0,49.6,1.4,66.0,4,False
38367,Mercedes,E-Class,2017,Automatic,34123.0,Diesel,145.0,54.3,3.0,50.0,1,False
68675,,Polo,2017,Manual,15457.0,Petrol,145.0,47.0,1.8,41.0,3,False
25409,Ford,EcoSport,2017,Manual,45755.0,Diesel,150.0,64.2,1.5,32.0,2,False
13245,BMW,4 Series,2015,Semi-Auto,45000.0,Petrol,160.0,44.1,2.0,92.0,3,False
18304,Ford,,2016,Manual,18814.0,Petrol,95.0,62.8,1.0,74.0,20,False
72460,VW,Passat,2016,Manual,69941.0,Diesel,95.0,67.3,2.0,81.0,1,False
3382,Audi,Q3,2019,Manual,6000.0,Petrol,145.0,40.9,1.5,91.0,2,False
4043,Audi,A3,2016,Manual,18617.0,Petrol,95.0,60.1,1.0,96.0,1,False
14977,BMW,X,2015,Automatic,60000.0,Diesel,175.0,47.1,3.0,51.0,1,False
49580,Skoda,Yeti Outdoor,2016,Automatic,18200.0,Diesel,165.0,21.549999999999997,2.0,89.0,4,False
40718,Mercedes,A-Class,2019,Automatic,4837.0,Petrol,145.0,53.3,1.3,44.0,1,False
46487,Mercedes,C-Class,2020,Semi-Auto,100.0,Diesel,145.0,64.2,2.0,77.0,2,True
52275,Toyota,Corolla,2019,Manual,18020.0,Petrol,145.0,39.2,1.2,40.0,3,False
51927,Toyota,Avensis,2016,Automatic,17781.0,Petrol,165.0,87.55,1.8,30.0,2,False
48559,Skoda,Citigo,2016,Manual,20950.0,Petrol,95.0,62.8,1.0,39.0,1,False
35450,Mercedes,C-Class,2017,Semi-Auto,21459.0,Diesel,145.0,64.2,2.1,95.0,1,False
75900,VW,Polo,2013,Manual,42378.0,Petrol,125.0,53.3,1.2,37.0,0,False
21558,Ford,Focus,2018,Manual,26648.0,Petrol,,,1.0,81.0,4,False
61310,Opel,Crossland X,2019,Manual,12855.0,Diesel,150.0,62.8,1.5,93.0,2,False
40334,Mercedes,GLE-Class,2019,Semi-Auto,3312.0,Diesel,145.0,36.7,2.0,38.0,1,False
22453,Ford,C-Max,2017,Manual,20373.0,Petrol,95.0,55.4,1.0,40.0,1,False
27902,Ford,Fiesta,2017,Manual,24315.0,Petrol,125.0,54.3,1.2,80.0,3,False
52651,Toyota,AYGO,2019,Manual,1749.0,Petrol,145.0,57.7,1.0,50.0,2,False
54304,Toyota,AYGO,0,Manual,4000.0,Petrol,145.0,57.7,1.0,64.0,4,False
48406,Skoda,Fabia,2017,Manual,32874.0,Petrol,150.0,60.1,1.2,46.0,1,False
21349,Ford,EcoSport,2018,Automatic,28536.0,Petrol,145.0,48.7,1.0,34.0,1,False
73198,VW,Up,2014,Manual,32833.0,Petrol,95.0,60.1,1.0,54.0,4,False
26185,Ford,Focus,2017,Manual,17398.0,Diesel,95.0,74.3,1.5,33.0,0,False
43262,Mercedes,CL-Class,2015,Semi-Auto,60111.0,Diesel,95.0,,2.1,53.0,0,False
68244,VW,Golf,2016,Manual,30421.0,Petrol,95.0,53.3,1.4,30.0,1,False
2274,Audi,A4,2019,Semi-Auto,1425.0,Petrol,145.0,38.7,2.0,41.0,4,False
61088,Opel,Corsa,2015,Manual,49572.0,Petrol,95.0,57.6,1.0,62.0,4,False
44361,Mercedes,,2019,Semi-Auto,12706.0,Petrol,145.0,45.6,,99.0,2,False
47732,Skoda,Octavia,2019,Automatic,702.0,Diesel,150.0,67.3,2.0,34.0,0,False
47999,Skoda,Yeti Outdoor,2016,Manual,34685.0,Petrol,125.0,51.4,1.2,87.0,1,False
44073,Mercedes,C-Class,2019,Semi-Auto,6877.0,Diesel,,,2.1,51.0,1,False
51327,Toyota,Yaris,2017,Manual,8987.0,Petrol,95.0,55.0,1.3,90.0,4,False
69490,VW,Golf,2018,Manual,22025.0,Petrol,150.0,58.9,1.5,92.0,3,False
75819,VW,Up,2020,Manual,100.0,Petrol,145.0,54.3,1.0,90.0,4,False
29987,Ford,Fiesta,2019,Manual,5248.0,Petrol,145.0,56.5,1.0,48.0,1,False
55977,Opel,Corsa,2018,Manual,17335.0,Petrol,145.0,43.5,1.4,33.0,2,False
1277,Audi,A3,2017,Manual,14930.0,Diesel,150.0,62.8,2.0,77.0,3,False
72740,VW,Up,2018,Manual,9556.0,Petrol,145.0,60.1,1.0,98.0,0,False
55133,Toyota,C-HR,2017,Manual,24254.0,Petrol,150.0,47.9,1.2,36.0,4,False
153,Audi,A1,2016,Manual,12100.0,Petrol,95.0,56.5,1.4,89.0,0,False
40046,Mercedes,GLE-Class,2019,Automatic,1644.0,,145.0,32.8,3.0,43.0,4,False
14293,BMW,M4,2018,Automatic,16000.0,Petrol,150.0,34.0,3.0,86.0,1,False
68328,VW,CC,2016,Manual,19000.0,Diesel,95.0,62.8,2.0,73.0,4,False
42473,Mercedes,C-Class,2018,Semi-Auto,15867.0,Petrol,145.0,47.1,2.0,80.0,0,False
10757,BMW,4 Series,2019,Semi-Auto,101.0,Diesel,145.0,58.9,2.0,33.0,1,False
73637,VW,Sharan,2019,Automatic,3998.0,Diesel,145.0,40.9,2.0,86.0,6,False
46443,Mercedes,E-Class,2018,Automatic,28000.0,Diesel,150.0,72.4,2.0,71.0,1,False
24868,Ford,Focus,2017,Manual,,Petrol,,,1.0,80.0,0,False
62063,Opel,Crossland X,2018,Manual,15029.0,Diesel,145.0,62.8,1.5,54.0,2,False
48014,Skoda,Octavia,2017,Semi-Auto,26400.0,Petrol,150.0,58.9,1.0,87.0,3,False
63832,Opel,Corsa,2015,Manual,34810.0,Petrol,95.0,,1.4,89.0,2,False
30957,Ford,Focus,2015,Manual,52671.0,Diesel,,,1.6,36.0,1,False
36419,Mercedes,C-Class,2018,Automatic,13910.0,Diesel,145.0,61.4,2.1,42.0,3,False
31170,Ford,Fiesta,2017,Manual,23671.0,Petrol,95.0,65.7,1.0,61.0,0,False
57249,Opel,Astra,2016,Manual,21971.0,Petrol,95.0,64.2,1.0,48.0,2,False
25269,Ford,Focus,2017,Automatic,69941.0,Petrol,145.0,46.3,1.5,51.0,2,False
11650,BMW,X1,2019,Automatic,5217.0,Diesel,145.0,60.1,2.0,39.0,3,False
20056,Ford,Focus,2017,Manual,14557.0,Petrol,145.0,41.5,2.0,44.0,0,False
58966,Opel,Corsa,2019,Manual,6560.0,Petrol,145.0,43.5,1.4,83.0,0,False
75730,VW,Golf,2019,Automatic,4944.0,Petrol,145.0,37.7,2.0,96.0,3,False
44550,Mercedes,C-Class,2018,Semi-Auto,9009.0,Petrol,,,2.0,80.0,2,False
44101,Mercedes,C-Class,0,Automatic,14843.0,Diesel,145.0,54.3,2.1,80.0,3,False
39220,Mercedes,A-Class,2020,Manual,16.0,Petrol,145.0,28.5,1.3,37.0,1,False
49282,Skoda,Fabia,2019,Manual,5065.0,Petrol,145.0,57.7,1.0,44.0,4,False
26676,Ford,Ka+,2016,Manual,5693.0,Petrol,95.0,57.7,1.2,99.0,3,False
17061,Ford,Focus,2019,Automatic,13890.0,Diesel,,,2.0,91.0,2,False
41364,Mercedes,C-Class,2016,Semi-Auto,24420.0,Petrol,,,2.0,51.0,4,False
55780,Toyota,Auris,2018,Automatic,,Hybrid,135.0,68.8,1.8,88.0,3,False
73613,VW,Polo,2010,Manual,69941.0,Petrol,125.0,51.4,1.2,59.0,2,False
68177,VW,Polo,2016,Manual,8100.0,Petrol,95.0,60.1,1.0,69.0,1,False
5801,Audi,Q2,2019,Manual,2756.0,Petrol,145.0,42.2,1.0,38.0,0,False
4420,Audi,A1,2016,Manual,45644.0,Diesel,95.0,80.7,1.6,63.0,2,False
64080,Opel,Combo Life,2019,Manual,3823.0,Petrol,145.0,42.2,1.2,,0,False
44679,Mercedes,,2013,Semi-Auto,41841.0,Diesel,145.0,56.5,2.1,46.0,2,False
60753,Opel,Mokka X,2019,Manual,15543.0,Petrol,145.0,39.2,1.4,64.0,0,False
11652,BMW,X5,2019,Semi-Auto,4729.0,Diesel,145.0,37.7,3.0,95.0,2,True
24449,Ford,,2017,Manual,20710.0,Petrol,145.0,65.7,1.0,67.0,2,False
64234,Opel,,2015,Manual,69941.0,Petrol,145.0,48.7,1.4,37.0,4,False
64878,Opel,Corsa,2016,Manual,33269.0,,95.0,55.4,1.4,48.0,3,False
11431,BMW,1 Series,2016,Manual,22991.0,Diesel,95.0,72.4,1.5,86.0,0,False
16893,Ford,Fiesta,2018,Manual,14173.0,Petrol,145.0,58.9,1.0,49.0,4,False
51627,Toyota,Auris,2017,Automatic,26082.0,Hybrid,135.0,78.5,1.8,39.0,2,False
69165,VW,Touareg,2019,Automatic,4071.0,Diesel,145.0,34.0,3.0,75.0,0,False
19668,Ford,Fiesta,2018,Manual,20288.0,Petrol,145.0,65.7,1.0,70.0,2,False
59591,Opel,Mokka X,2019,Manual,10.0,Petrol,145.0,39.2,1.4,89.0,20,False
57659,Opel,Astra,2015,Manual,49457.0,Petrol,175.0,43.5,1.6,88.0,0,False
68190,VW,Polo,2014,Manual,44250.0,Petrol,95.0,60.1,1.2,98.0,20,False
